iter	RMSE
3220	4781.903373
3221	4779.492657
3222	4777.95018
3223	4777.026037
3224	4775.827343
3225	4774.842386
3226	4773.702689
3227	4772.931116
3228	4770.711604
3229	4768.1068
3230	4767.140946
3231	4766.307114
3232	4763.260877
3233	4761.543902
3234	4760.454107
3235	4759.334882
3236	4757.115241
3237	4755.450719
3238	4755.269721
3239	4753.528087
3240	4751.081238
3241	4749.549957
3242	4747.686829
3243	4745.84798
3244	4742.506788
3245	4739.720635
3246	4737.870964
3247	4736.624778
3248	4734.252349
3249	4733.547817
3250	4732.108517
3251	4730.886259
3252	4729.602468
3253	4725.977595
3254	4724.305249
3255	4722.488551
3256	4719.823529
3257	4717.640276
3258	4715.127475
3259	4712.333433
3260	4711.357563
3261	4708.19933
3262	4706.6194
3263	4706.014933
3264	4704.491033
3265	4702.408161
3266	4701.123994
3267	4700.624774
3268	4699.857201
3269	4698.052501
3270	4695.969699
3271	4694.16427
3272	4692.748813
3273	4689.803884
3274	4688.056143
3275	4686.267642
3276	4683.584511
3277	4682.122137
3278	4679.884631
3279	4677.439396
3280	4673.446651
3281	4672.591374
3282	4670.162824
3283	4669.01695
3284	4666.471471
3285	4666.346156
3286	4665.509335
3287	4663.774309
3288	4661.678409
3289	4660.017979
3290	4659.550473
3291	4658.042247
3292	4654.859243
3293	4653.839489
3294	4652.282654
3295	4650.905816
3296	4649.504597
3297	4646.974657
3298	4645.200799
3299	4643.474255
3300	4640.676254
3301	4640.559083
3302	4636.09653
3303	4634.949909
3304	4633.654609
3305	4631.744817
3306	4629.474613
3307	4626.70139
3308	4624.577606
3309	4623.258785
3310	4622.351156
3311	4620.179244
3312	4618.67636
3313	4616.565365
3314	4615.555649
3315	4613.301825
3316	4612.016951
3317	4610.930757
3318	4608.9443
3319	4605.970711
3320	4604.502608
3321	4603.376061
3322	4601.123681
3323	4599.463742
3324	4597.145467
3325	4595.524104
3326	4592.344676
3327	4591.47745
3328	4590.353001
3329	4588.321005
3330	4585.930412
3331	4584.901944
3332	4583.225359
3333	4581.206295
3334	4580.779087
3335	4579.706917
3336	4578.230717
3337	4576.11798
3338	4574.044806
3339	4572.600882
3340	4570.731341
3341	4569.067903
3342	4568.008529
3343	4566.561444
3344	4564.883434
3345	4562.872427
3346	4559.548914
3347	4557.120389
3348	4555.803062
3349	4554.48801
3350	4553.096449
3351	4551.820789
3352	4549.990899
3353	4548.682279
3354	4547.183416
3355	4546.459874
3356	4544.836381
3357	4542.914425
3358	4541.480732
3359	4540.957565
3360	4539.151825
3361	4538.377026
3362	4536.735993
3363	4535.462477
3364	4534.45986
3365	4533.5837
3366	4530.975126
3367	4528.887909
3368	4527.885179
3369	4525.773328
3370	4524.571394
3371	4522.572985
3372	4520.994665
3373	4518.850203
3374	4517.485793
3375	4516.126889
3376	4514.4959
3377	4512.441567
3378	4510.932707
3379	4508.859141
3380	4507.426202
3381	4506.534664
3382	4505.302021
3383	4504.483048
3384	4503.158166
3385	4501.754385
3386	4499.643351
3387	4498.574852
3388	4497.215758
3389	4496.164627
3390	4494.546478
3391	4493.598291
3392	4492.334876
3393	4491.51972
3394	4490.15716
3395	4488.122246
3396	4487.611223
3397	4485.285893
3398	4484.297523
3399	4483.580439
3400	4480.690785
3401	4479.154643
3402	4478.235648
3403	4477.482698
3404	4476.109475
3405	4474.290198
3406	4473.454759
3407	4471.703015
3408	4469.378273
3409	4467.608072
3410	4466.437516
3411	4464.10262
3412	4462.150974
3413	4460.861956
3414	4460.378121
3415	4459.225777
3416	4458.42829
3417	4457.254439
3418	4455.45796
3419	4454.769153
3420	4454.048266
3421	4452.55549
3422	4451.3392
3423	4449.643793
3424	4448.552104
3425	4446.507082
3426	4445.109816
3427	4443.899412
3428	4442.145546
3429	4440.917697
3430	4439.648714
3431	4437.443463
3432	4436.05703
3433	4434.754118
3434	4433.051715
3435	4430.398066
3436	4428.920894
3437	4428.79628
3438	4427.178425
3439	4425.848768
3440	4424.899948
3441	4424.644897
3442	4422.048485
3443	4420.908923
3444	4419.082431
3445	4417.421115
3446	4416.204104
3447	4414.513091
3448	4412.813586
3449	4411.619609
3450	4410.142587
3451	4409.049123
3452	4408.588198
3453	4407.116909
3454	4405.291756
3455	4403.596261
3456	4400.910727
3457	4399.536915
3458	4398.554729
3459	4397.51497
3460	4396.014377
3461	4394.833436
3462	4393.156854
3463	4391.696097
3464	4391.03274
3465	4388.549979
3466	4386.824556
3467	4384.543986
3468	4383.007281
3469	4382.445319
3470	4381.069398
3471	4379.989012
3472	4378.101864
3473	4377.264848
3474	4373.94508
3475	4373.264741
3476	4371.444291
3477	4370.537813
3478	4369.39403
3479	4368.113991
3480	4366.831277
3481	4366.122319
3482	4364.572799
3483	4363.645031
3484	4362.529587
3485	4361.313843
3486	4358.955675
3487	4357.087141
3488	4355.463282
3489	4353.602414
3490	4352.247118
3491	4351.137456
3492	4349.292851
3493	4348.044136
3494	4347.579139
3495	4346.336914
3496	4344.343323
3497	4342.214092
3498	4341.234438
3499	4339.993113
3500	4336.719958
3501	4335.4252
3502	4334.017915
3503	4332.378859
3504	4331.308847
3505	4329.792237
3506	4329.43775
3507	4328.280561
3508	4327.521168
3509	4326.034219
3510	4324.902334
3511	4323.935804
3512	4321.623266
3513	4319.460647
3514	4318.083655
3515	4316.73118
3516	4314.482933
3517	4313.463753
3518	4311.713588
3519	4310.037383
3520	4308.27664
3521	4306.624724
3522	4304.960367
3523	4303.421748
3524	4302.026308
3525	4300.56552
3526	4299.262095
3527	4298.044477
3528	4296.776075
3529	4295.279784
3530	4293.103955
3531	4291.549234
3532	4289.788423
3533	4287.546183
3534	4286.581369
3535	4284.198542
3536	4282.121028
3537	4280.185745
3538	4279.356392
3539	4277.859916
3540	4276.613082
3541	4275.147245
3542	4274.463298
3543	4273.143127
3544	4272.455887
3545	4271.364112
3546	4269.230969
3547	4267.434564
3548	4266.594952
3549	4265.314633
3550	4264.71662
3551	4263.600233
3552	4262.287227
3553	4260.456206
3554	4259.01523
3555	4257.876471
3556	4255.466039
3557	4254.712159
3558	4254.190827
3559	4252.709594
3560	4251.08223
3561	4249.476925
3562	4248.723346
3563	4247.856685
3564	4247.405949
3565	4245.438504
3566	4244.545204
3567	4243.10636
3568	4242.43786
3569	4240.786709
3570	4239.241777
3571	4237.00778
3572	4234.691303
3573	4233.003289
3574	4232.019645
3575	4231.012122
3576	4229.487396
3577	4228.371164
3578	4227.051641
3579	4225.63087
3580	4222.507956
3581	4220.401334
3582	4219.122921
3583	4217.468617
3584	4216.515154
3585	4215.819055
3586	4214.96807
3587	4212.906638
3588	4211.982423
3589	4209.816475
3590	4208.831566
3591	4207.665646
3592	4205.400071
3593	4204.769005
3594	4204.115939
3595	4202.429265
3596	4201.470346
3597	4200.689472
3598	4198.621767
3599	4198.082943
3600	4196.592672
3601	4195.461923
3602	4194.924729
3603	4193.745078
3604	4192.560744
3605	4191.108847
3606	4189.333239
3607	4187.771404
3608	4187.227945
3609	4186.040264
3610	4185.117881
3611	4183.947938
3612	4183.495812
3613	4182.76863
3614	4181.585952
3615	4179.776241
3616	4177.810917
3617	4176.774173
3618	4174.956519
3619	4174.117303
3620	4172.358326
3621	4170.154617
3622	4169.015424
3623	4166.547151
3624	4165.827408
3625	4164.735054
3626	4163.730587
3627	4162.371376
3628	4160.55309
3629	4159.664903
3630	4158.987379
3631	4156.320284
3632	4156.147542
3633	4154.228652
3634	4152.785839
3635	4151.685398
3636	4151.030418
3637	4150.092213
3638	4149.869389
3639	4149.046711
3640	4147.481966
3641	4146.013546
3642	4143.490717
3643	4142.259288
3644	4140.624893
3645	4139.358918
3646	4138.574847
3647	4137.239567
3648	4134.419833
3649	4133.21788
3650	4131.519378
3651	4128.756547
3652	4126.29852
3653	4125.515857
3654	4124.556955
3655	4122.927394
3656	4121.402354
3657	4120.224436
3658	4118.722017
3659	4118.159627
3660	4116.455306
3661	4114.840738
3662	4114.082128
3663	4112.448124
3664	4110.927236
3665	4109.89578
3666	4107.555765
3667	4105.788164
3668	4104.420823
3669	4103.432923
3670	4101.970607
3671	4100.869203
3672	4099.197578
3673	4097.035976
3674	4094.60549
3675	4093.447199
3676	4091.268786
3677	4089.948941
3678	4088.055987
3679	4086.739346
3680	4085.691301
3681	4084.446061
3682	4083.33897
3683	4082.233483
3684	4081.611358
3685	4081.31903
3686	4080.614235
3687	4080.265409
3688	4077.494372
3689	4074.627028
3690	4073.050643
3691	4071.357608
3692	4069.878826
3693	4069.06377
3694	4068.045367
3695	4066.686153
3696	4065.442745
3697	4064.69178
3698	4063.151565
3699	4062.12263
3700	4060.549372
3701	4060.123787
3702	4058.401792
3703	4057.79413
3704	4056.090863
3705	4054.209188
3706	4053.018565
3707	4051.85489
3708	4050.565
3709	4049.478458
3710	4048.203397
3711	4047.289611
3712	4046.528247
3713	4045.452029
3714	4045.074243
3715	4044.480705
3716	4042.407364
3717	4041.262623
3718	4040.398257
3719	4040.216456
3720	4038.677913
3721	4037.353712
3722	4035.542772
3723	4035.469671
3724	4033.687989
3725	4032.102247
3726	4030.43139
3727	4029.530125
3728	4027.916011
3729	4025.764836
3730	4024.495873
3731	4023.609009
3732	4022.777638
3733	4021.251418
3734	4020.372328
3735	4018.914085
3736	4017.295833
3737	4015.529711
3738	4014.724546
3739	4011.838848
3740	4010.983487
3741	4009.4099
3742	4009.320582
3743	4009.064758
3744	4008.18763
3745	4007.486696
3746	4005.840078
3747	4004.259338
3748	4003.740838
3749	4003.224713
3750	4002.602774
3751	4002.118116
3752	4000.766048
3753	3999.958149
3754	3997.666342
3755	3996.239442
3756	3994.950143
3757	3992.829376
3758	3991.298508
3759	3990.229945
3760	3988.92209
3761	3986.605385
3762	3985.845579
3763	3984.591975
3764	3982.598682
3765	3981.887169
3766	3980.518415
3767	3979.459145
3768	3978.868273
3769	3977.210542
3770	3974.990517
3771	3974.521141
3772	3973.700611
3773	3973.284882
3774	3972.138875
3775	3970.661348
3776	3969.494498
3777	3968.437064
3778	3967.721931
3779	3966.253691
3780	3964.648949
3781	3964.342638
3782	3963.113708
3783	3962.371938
3784	3961.36965
3785	3960.084204
3786	3957.562335
3787	3957.412386
3788	3956.029758
3789	3955.280447
3790	3953.216154
3791	3951.34894
3792	3949.511814
3793	3947.468594
3794	3946.229874
3795	3945.229089
3796	3943.71959
3797	3943.125783
3798	3942.366025
3799	3940.664127
3800	3939.333617
3801	3938.78294
3802	3937.537813
3803	3937.118867
3804	3936.421265
3805	3935.336681
3806	3934.109775
3807	3933.413197
3808	3932.461326
3809	3931.515682
3810	3929.961691
3811	3928.230138
3812	3926.40342
3813	3925.765525
3814	3923.789823
3815	3921.927283
3816	3921.394249
3817	3919.216041
3818	3918.495509
3819	3917.853716
3820	3917.157703
3821	3915.698005
3822	3914.87866
3823	3914.066529
3824	3912.078595
3825	3910.750533
3826	3909.309107
3827	3908.196774
3828	3907.417837
3829	3906.417504
3830	3905.122543
3831	3904.062384
3832	3902.40286
3833	3901.048876
3834	3900.30285
3835	3898.702817
3836	3897.883459
3837	3896.550776
3838	3895.012772
3839	3894.453885
3840	3893.217802
3841	3892.390154
3842	3889.446579
3843	3888.434148
3844	3886.66351
3845	3885.514501
3846	3883.592153
3847	3881.643317
3848	3880.753313
3849	3879.6497
3850	3878.68262
3851	3876.514618
3852	3875.854421
3853	3874.050546
3854	3872.361651
3855	3871.831666
3856	3870.407145
3857	3869.364821
3858	3868.578953
3859	3867.922005
3860	3865.655649
3861	3864.915178
3862	3863.753073
3863	3862.530966
3864	3861.288412
3865	3859.972819
3866	3858.363552
3867	3856.577446
3868	3855.838064
3869	3853.375564
3870	3852.190625
3871	3851.434912
3872	3850.846284
3873	3848.595506
3874	3846.782706
3875	3845.679307
3876	3844.71875
3877	3843.952585
3878	3842.65919
3879	3841.802845
3880	3840.531981
3881	3839.451696
3882	3838.553056
3883	3838.337179
3884	3837.269628
3885	3835.679094
3886	3834.452005
3887	3833.861634
3888	3832.096841
3889	3831.601077
3890	3830.568491
3891	3828.332117
3892	3827.235845
3893	3826.340296
3894	3825.601257
3895	3823.432162
3896	3822.289738
3897	3820.592202
3898	3818.558406
3899	3817.295197
3900	3816.527305
3901	3815.068794
3902	3813.320226
3903	3811.37379
3904	3810.135829
3905	3809.014942
3906	3807.167639
3907	3806.023877
3908	3804.185282
3909	3803.457035
3910	3802.604803
3911	3801.263863
3912	3800.095465
3913	3798.75084
3914	3796.830079
3915	3795.999797
3916	3794.040048
3917	3792.142926
3918	3791.47363
3919	3790.028124
3920	3788.924998
3921	3787.728258
3922	3785.992587
3923	3784.769431
3924	3783.542162
3925	3781.88412
3926	3780.480865
3927	3778.462968
3928	3777.288471
3929	3776.124743
3930	3775.682028
3931	3774.749037
3932	3774.439923
3933	3772.974807
3934	3771.312942
3935	3770.320319
3936	3769.288175
3937	3768.785378
3938	3767.719141
3939	3766.842149
3940	3766.170437
3941	3764.512293
3942	3762.900819
3943	3761.080108
3944	3759.800906
3945	3758.116448
3946	3756.469776
3947	3755.184855
3948	3754.14317
3949	3752.928057
3950	3751.902644
3951	3750.550806
3952	3749.31133
3953	3746.492432
3954	3744.941162
3955	3744.108159
3956	3741.068707
3957	3739.770072
3958	3739.279077
3959	3738.529729
3960	3738.106595
3961	3736.856716
3962	3735.231011
3963	3733.367247
3964	3731.545049
3965	3729.509001
3966	3728.465491
3967	3727.345973
3968	3726.940785
3969	3725.580607
3970	3724.112979
3971	3723.587309
3972	3722.555962
3973	3722.006295
3974	3720.251549
3975	3718.882742
3976	3717.557144
3977	3716.452238
3978	3715.538112
3979	3714.327859
3980	3714.22379
3981	3712.848839
3982	3710.958712
3983	3708.734267
3984	3707.864741
3985	3707.112135
3986	3705.704478
3987	3704.750026
3988	3704.070074
3989	3703.352939
3990	3702.661564
3991	3701.348855
3992	3699.081121
3993	3698.017989
3994	3696.578099
3995	3694.951934
3996	3693.320602
3997	3693.224832
3998	3692.473528
3999	3691.754991
4000	3690.530439
4001	3690.530438
4002	3689.532888
4003	3689.037033
4004	3688.016983
4005	3687.377382
4006	3686.448319
4007	3684.851719
4008	3682.807559
4009	3681.574176
4010	3680.170341
4011	3679.011731
4012	3677.590329
4013	3676.751454
4014	3675.922711
4015	3674.641178
4016	3673.89523
4017	3672.330677
4018	3671.847297
4019	3670.996904
4020	3668.833342
4021	3666.63246
4022	3665.373796
4023	3664.464777
4024	3663.746633
4025	3661.985359
4026	3660.579162
4027	3659.633828
4028	3658.288301
4029	3656.427331
4030	3654.93131
4031	3653.22648
4032	3651.544948
4033	3650.027769
4034	3648.665202
4035	3647.911919
4036	3646.921989
4037	3645.974389
4038	3645.812779
4039	3645.145885
4040	3643.830447
4041	3643.105268
4042	3641.918667
4043	3640.314242
4044	3638.251626
4045	3637.815769
4046	3635.712655
4047	3634.788447
4048	3632.523456
4049	3631.558094
4050	3629.465029
4051	3628.374711
4052	3626.336723
4053	3625.575918
4054	3624.686654
4055	3623.921411
4056	3622.514425
4057	3621.82715
4058	3620.216803
4059	3619.510559
4060	3619.044126
4061	3617.432405
4062	3616.48592
4063	3615.815965
4064	3614.564544
4065	3612.859993
4066	3611.117142
4067	3610.696464
4068	3609.538278
4069	3608.500068
4070	3607.6401
4071	3606.251298
4072	3605.600242
4073	3603.914782
4074	3603.122861
4075	3602.249097
4076	3601.683834
4077	3600.90598
4078	3600.087376
4079	3599.148976
4080	3597.927424
4081	3596.436764
4082	3594.862444
4083	3593.454463
4084	3592.785057
4085	3591.183757
4086	3589.670375
4087	3589.060711
4088	3588.133067
4089	3587.241219
4090	3586.035704
4091	3584.312098
4092	3582.578382
4093	3580.893148
4094	3579.825712
4095	3579.028708
4096	3577.666038
4097	3576.781983
4098	3576.203956
4099	3575.252895
4100	3574.429656
4101	3573.585126
4102	3572.177657
4103	3570.608857
4104	3569.072095
4105	3568.885547
4106	3567.911069
4107	3566.0272
4108	3565.788002
4109	3564.463177
4110	3563.55021
4111	3562.430338
4112	3561.317012
4113	3559.902771
4114	3558.765184
4115	3558.022053
4116	3556.654842
4117	3554.25702
4118	3553.199655
4119	3552.258969
4120	3551.696877
4121	3550.749262
4122	3549.490601
4123	3549.120857
4124	3548.192565
4125	3547.431298
4126	3546.40682
4127	3545.356017
4128	3544.587767
4129	3543.82437
4130	3542.373531
4131	3541.415168
4132	3540.507771
4133	3539.46545
4134	3538.354642
4135	3537.481715
4136	3536.244507
4137	3535.043298
4138	3534.060193
4139	3532.875024
4140	3531.774588
4141	3530.800324
4142	3530.19965
4143	3528.617231
4144	3527.5884
4145	3527.085742
4146	3525.51647
4147	3524.472766
4148	3522.934822
4149	3521.005671
4150	3520.315132
4151	3519.415541
4152	3517.142025
4153	3515.925649
4154	3514.929945
4155	3514.017315
4156	3512.934574
4157	3511.244073
4158	3509.95486
4159	3509.335181
4160	3508.2109
4161	3508.097109
4162	3507.388139
4163	3506.661692
4164	3504.654962
4165	3503.338314
4166	3502.226067
4167	3501.141839
4168	3500.641699
4169	3499.884851
4170	3498.903603
4171	3498.793021
4172	3497.900894
4173	3496.260529
4174	3495.355272
4175	3495.228137
4176	3494.120112
4177	3493.380304
4178	3493.274395
4179	3492.360408
4180	3491.407056
4181	3490.254952
4182	3489.106655
4183	3488.207216
4184	3487.058005
4185	3486.941326
4186	3485.997806
4187	3484.677437
4188	3483.594489
4189	3483.019198
4190	3481.777922
4191	3481.29523
4192	3480.009984
4193	3478.676108
4194	3477.462502
4195	3475.805065
4196	3474.503663
4197	3472.868538
4198	3471.552503
4199	3469.238534
4200	3468.186343
4201	3467.575923
4202	3466.594953
4203	3465.478451
4204	3464.439385
4205	3463.155861
4206	3461.414525
4207	3460.698713
4208	3459.037633
4209	3457.125887
4210	3456.6254
4211	3456.072351
4212	3455.278243
4213	3454.311247
4214	3453.564392
4215	3451.767258
4216	3451.606883
4217	3450.674499
4218	3449.369445
4219	3448.800137
4220	3447.546673
4221	3446.359617
4222	3444.225505
4223	3443.114415
4224	3442.044978
4225	3440.933033
4226	3439.555361
4227	3437.667102
4228	3437.480683
4229	3435.992919
4230	3434.841077
4231	3432.958027
4232	3432.333964
4233	3431.490952
4234	3430.240606
4235	3429.282387
4236	3428.350534
4237	3426.961209
4238	3426.103628
4239	3425.362013
4240	3424.570073
4241	3422.921709
4242	3422.419897
4243	3421.593651
4244	3420.418824
4245	3419.112776
4246	3418.346517
4247	3417.482182
4248	3416.141816
4249	3415.471967
4250	3414.692947
4251	3413.325471
4252	3412.253456
4253	3411.554763
4254	3411.18581
4255	3409.060433
4256	3408.554173
4257	3407.45492
4258	3405.654533
4259	3404.956608
4260	3403.753256
4261	3402.749975
4262	3401.956285
4263	3400.218081
4264	3399.600168
4265	3398.069336
4266	3396.488703
4267	3394.776565
4268	3393.239914
4269	3392.129508
4270	3391.542985
4271	3390.069645
4272	3388.616018
4273	3386.891079
4274	3385.902014
4275	3384.150336
4276	3382.719128
4277	3381.149749
4278	3381.069223
4279	3379.697409
4280	3378.939366
4281	3377.751893
4282	3377.431572
4283	3376.671869
4284	3375.02447
4285	3373.745929
4286	3373.361277
4287	3372.516872
4288	3371.516827
4289	3370.573227
4290	3369.812183
4291	3369.078578
4292	3368.062131
4293	3367.751058
4294	3366.838938
4295	3364.786697
4296	3363.711838
4297	3362.753618
4298	3361.522953
4299	3360.783206
4300	3359.649478
4301	3358.566089
4302	3357.909654
4303	3356.905028
4304	3355.222826
4305	3353.683097
4306	3351.953357
4307	3350.993717
4308	3349.869541
4309	3348.012085
4310	3347.764455
4311	3346.043918
4312	3344.877498
4313	3344.079592
4314	3342.726948
4315	3342.046079
4316	3341.071432
4317	3340.037252
4318	3339.751293
4319	3339.120235
4320	3338.306372
4321	3337.544431
4322	3335.651276
4323	3334.200806
4324	3333.090608
4325	3331.39524
4326	3329.456191
4327	3328.801088
4328	3327.110039
4329	3326.185871
4330	3324.97864
4331	3324.279096
4332	3323.583476
4333	3322.693101
4334	3321.534941
4335	3320.477101
4336	3318.542021
4337	3317.359854
4338	3316.512481
4339	3315.573034
4340	3314.819432
4341	3313.240228
4342	3311.870028
4343	3310.546203
4344	3309.270784
4345	3308.404469
4346	3307.359164
4347	3305.63151
4348	3304.356401
4349	3303.012977
4350	3301.887381
4351	3299.297176
4352	3298.434427
4353	3296.96439
4354	3295.550592
4355	3294.393356
4356	3293.705764
4357	3292.666368
4358	3291.96601
4359	3291.068115
4360	3289.588022
4361	3288.378895
4362	3287.461891
4363	3286.456227
4364	3285.98582
4365	3284.666903
4366	3283.381439
4367	3282.457535
4368	3281.485714
4369	3280.61663
4370	3279.512435
4371	3278.953363
4372	3277.955047
4373	3276.038157
4374	3274.953945
4375	3274.369222
4376	3273.168999
4377	3272.468163
4378	3271.462112
4379	3269.904871
4380	3268.369261
4381	3267.322188
4382	3266.665454
4383	3265.579893
4384	3264.496726
4385	3263.669501
4386	3263.232022
4387	3262.020024
4388	3260.143495
4389	3258.487668
4390	3257.159484
4391	3256.834652
4392	3256.027716
4393	3255.231481
4394	3254.771768
4395	3254.360295
4396	3253.519286
4397	3252.293127
4398	3250.487072
4399	3249.228171
4400	3248.037489
4401	3246.520671
4402	3244.882942
4403	3244.478693
4404	3243.809381
4405	3243.136463
4406	3241.322514
4407	3239.813727
4408	3239.166234
4409	3237.680092
4410	3237.01112
4411	3235.85169
4412	3234.530823
4413	3234.017606
4414	3233.032867
4415	3232.515135
4416	3230.901761
4417	3229.963944
4418	3228.737921
4419	3228.030046
4420	3226.813003
4421	3225.604548
4422	3224.280124
4423	3223.035962
4424	3221.601766
4425	3221.423319
4426	3220.752153
4427	3220.021443
4428	3218.764543
4429	3218.051143
4430	3216.783396
4431	3216.062887
4432	3215.704727
4433	3215.356106
4434	3212.569138
4435	3211.742737
4436	3211.026672
4437	3209.994889
4438	3209.247807
4439	3208.45301
4440	3207.34117
4441	3206.295421
4442	3204.90386
4443	3204.0136
4444	3202.692174
4445	3202.257271
4446	3201.105167
4447	3199.255309
4448	3198.048627
4449	3197.297514
4450	3196.404002
4451	3195.645288
4452	3193.99228
4453	3193.376438
4454	3192.702625
4455	3191.456253
4456	3190.259999
4457	3189.010698
4458	3187.719075
4459	3187.126393
4460	3185.847408
4461	3184.228759
4462	3183.369966
4463	3182.125807
4464	3181.326128
4465	3180.177382
4466	3179.545008
4467	3178.085751
4468	3177.341124
4469	3176.406217
4470	3174.240423
4471	3172.464596
4472	3171.894822
4473	3171.62025
4474	3170.903448
4475	3169.875716
4476	3168.966461
4477	3168.460066
4478	3167.374559
4479	3166.702749
4480	3164.799653
4481	3163.050485
4482	3162.30569
4483	3161.845792
4484	3161.102905
4485	3160.414743
4486	3159.514252
4487	3158.051837
4488	3157.144779
4489	3156.086526
4490	3155.158054
4491	3154.107937
4492	3153.120373
4493	3151.919489
4494	3151.150802
4495	3150.682289
4496	3149.557277
4497	3147.700072
4498	3147.217289
4499	3146.29675
